,cell_name,peak_ratio_chirp,peak_freq,db_freq,low_freq_impedance_chirp,high_freq_impedance_chirp,peak_impedance_chirp,phase_peak_chirp,phase_low,phase_high,sync_freq_chirp,total_inductive_phase_chirp,v_baseline_chirp,input_resistance,input_resistance_ss,SSRn,sag_ratio,sag,Vm_VI,tau,Donor,Species,Specie,slice_type,Preparation,sample_id,Brain_Region,Overall Brain Region,drug,Drug_concentration,Virus,Reporter_positive,Delivery_method,DIV,ROI_major,score.Corr_label,cluster_Corr,subclass_Corr_label,patched_cell_container_label,HCN1,HCN2,HCN3,HCN4,PEX5L,Genes.Detected_label,percent_reads_aligned_to_introns_label,marker_sum_norm_label,quality_score_label,pia_depth,pia_distance,layer
346,QN22.26.034.4A.04.04,1.015789915,1.250620308,5.302630105,430.77702,69.687155,437.578952,-0.169849446,0.004260428,-0.975188997,0.450223311,0.000117109,-53.57252762,260.7993469,178.3735504,178.3735504,1.462096518,0.262026727,-53.45137024,20.735801,QN22.26.034,M.nemestrina,Macaque,NHP_culture,culture,PCS4_221007_227_A01,STG,Temporal,,,uninfected,,in vitro,1,TCx,0.649940611,L2/3 IT_1,L2/3 IT,PCS4_221007_227_A01,246.2332678,4.245401169,33.96320935,0,500.957338,8109,39.93978761,0.983762366,0.583093733,704,704,L3
347,QN22.26.034.4A.09.01,1.462998444,3.200953884,5.40160968,121.403041,16.920464,177.612461,-0.432999715,0.111861538,-1.531859536,1.400417324,0.003104053,-55.38201467,89.45030975,56.49040222,56.49040222,1.583460309,0.350355238,-58.04234314,29.646437,QN22.26.034,M.nemestrina,Macaque,NHP_culture,culture,PCS4_221007_751_A01,STG,Temporal,,,uninfected,,in vitro,1,TCx,0.48101684,L2/3 IT_1,L2/3 IT,PCS4_221007_751_A01,306.7433801,41.45180813,0,24.87108488,422.8084429,5760,51.30569718,0.987447008,0.547703603,,,L3
348,QN22.26.034.4A.02.01,1.06672215,1.80053656,6.101818342,157.624173,33.034367,168.141197,-0.190971701,0.072316135,-1.201506177,0.550163949,0.001864643,-73.98969501,123.0804113,84.42961409,84.42961409,1.457787207,0.335698366,-72.89390564,17.563996,QN22.26.034,M.nemestrina,Macaque,NHP_culture,culture,,STG,Temporal,,,uninfected,,in vitro,4,TCx,,,,,,,,,,,,,,625,625,L3
349,QN22.26.034.4A.02.02,1.317074448,4.05120726,8.902652991,186.950179,55.402001,246.227304,-0.324883769,0.108378434,-1.168702028,1.900566369,0.002905087,-68.48887827,139.3767548,71.85057068,71.85057068,1.939814165,0.450917453,-67.6856842,14.148586,QN22.26.034,M.nemestrina,Macaque,NHP_culture,culture,PCS4_221010_225_A01,STG,Temporal,,,uninfected,,in vitro,4,TCx,0.728531171,L2/3 IT_1,L2/3 IT,PCS4_221010_225_A01,260.4044602,0,0,0,916.6236999,7469,40.06585839,0.834219107,0.530847034,698,698,L3
350,QN22.26.034.4A.02.03,1.426599846,2.500745222,8.55254866,80.193068,25.900751,114.403418,-0.077114617,0.149434874,-1.088783076,1.600476942,0.003759523,-64.06830894,85.27805741,51.7276733,51.7276733,1.648596428,0.394661009,-63.79875183,15.695059,QN22.26.034,M.nemestrina,Macaque,NHP_culture,culture,,STG,Temporal,,,uninfected,,in vitro,4,TCx,,,,,,,,,,,,,,763,763,L3
351,QN22.26.034.4A.02.04,1.028025035,2.400715413,9.452816939,150.288059,39.165525,154.499887,-0.160848789,0.027267864,-1.11146083,0.750223567,0.000878602,-55.90540969,120.731926,101.6313903,101.6313903,1.187939332,0.1857052,-57.64712524,12.259251,QN22.26.034,M.nemestrina,Macaque,NHP_culture,culture,PCS4_221010_226_A01,STG,Temporal,,,uninfected,,in vitro,4,TCx,0.679799724,L2/3 IT_1,L2/3 IT,PCS4_221010_226_A01,561.7673002,14.78335001,14.78335001,0,650.4674002,7132,34.67342977,0.841752306,0.563290344,266,266,L3
352,QN22.26.034.4A.02.05,1.263690949,4.201251973,9.152727513,118.703689,47.816022,150.004778,-0.319444861,0.134309814,-0.903749858,1.700506751,0.002193724,-64.70798628,123.3387952,89.00697553,89.00697553,1.385720551,0.288949758,-64.06841278,14.107335,QN22.26.034,M.nemestrina,Macaque,NHP_culture,culture,,STG,Temporal,,,uninfected,,in vitro,4,TCx,,,,,,,,,,,,,,539,539,L3
353,QN22.26.034.4A.02.06,1.008691106,1.400694745,5.002481231,538.100292,100.672683,542.776978,-0.181401179,0.100605643,-1.020051324,0.550272935,0.002955132,-65.16373964,373.4359436,281.1154175,281.1154175,1.328407908,0.24084124,-64.14425659,19.72148,QN22.26.034,M.nemestrina,Macaque,NHP_culture,culture,,STG,Temporal,,,uninfected,,in vitro,4,TCx,,,,,,,,,,,,,,690,690,L3
354,QN22.26.034.4A.05.01,1.596600258,4.351296686,13.95415834,40.011515,25.130057,63.882395,-0.088569421,0.251205072,-1.132876529,3.551058215,0.006090423,-67.18948926,52.13059915,27.94636907,27.94636907,1.865380044,0.464253545,-65.76867676,10.356961,QN22.26.034,M.nemestrina,Macaque,NHP_culture,culture,,STG,Temporal,,,CN2787,,in vitro,5,TCx,,,,,,,,,,,,,,611,611,L3
355,QN22.26.034.4A.05.02,1.604335086,3.501043311,10.40310012,62.433184,24.177919,100.163747,-0.171993282,0.105217399,-1.030401982,2.100625987,0.002452483,-63.87038419,78.56606767,46.98123004,46.98123004,1.672286307,0.418023586,-62.3788681,13.095107,QN22.26.034,M.nemestrina,Macaque,NHP_culture,culture,PCS4_221011_225_A01,STG,Temporal,,,CN2787,,in vitro,5,TCx,0.685090281,L2/3 IT_1,L2/3 IT,PCS4_221011_225_A01,148.4395294,0,0,0,813.0437863,11435,23.06579232,0.731983916,0.424341094,650,650,L3
356,QN22.26.034.4A.05.03,1.069040986,1.700506751,7.102116431,107.203392,24.939357,114.60482,-0.211025735,-0.06649105,-1.288094151,0.400119236,0,-58.96575886,92.36883318,70.92185665,70.92185665,1.30240292,0.266608804,-58.51572418,17.339129,QN22.26.034,M.nemestrina,Macaque,NHP_culture,culture,PCS4_221011_226_A01,STG,Temporal,,,CN2787,,in vitro,5,TCx,,,,,,,,,,,,,,429,429,L3
357,QN22.26.034.4A.05.05,1.310949887,2.500745222,6.701997195,106.42077,24.850761,139.512297,-0.22951046,0.116896446,-1.266587186,1.400417324,0.003454828,-54.9746676,100.9557301,52.25321074,52.25321074,1.93204836,0.531446874,-55.54874802,18.469158,QN22.26.034,M.nemestrina,Macaque,NHP_culture,culture,,STG,Temporal,,,CN2787,,in vitro,5,TCx,,,,,,,,,,,,,,542,542,L3
358,QN22.26.034.4A.06.01,1.105335786,3.801132738,10.55314484,124.056632,36.204811,137.124235,-0.298924414,-0.009181401,-1.226842839,0.750223567,0.000262177,-58.73819395,110.1704097,78.98507814,78.98507814,1.394825609,0.35027191,-58.98918533,12.298466,QN22.26.034,M.nemestrina,Macaque,NHP_culture,culture,,STG,Temporal,,,CN2787,,in vitro,6,TCx,,,,,,,,,,,,,,453,453,L3
359,QN22.26.034.4A.06.02,1.46728503,6.401907769,11.75350254,54.54182,22.683625,80.028396,-0.431361187,-0.015536712,-1.154583602,2.550760127,0.002270771,-55.87638336,62.9519643,38.87866149,38.87866149,1.619190628,0.442094892,-56.18186569,13.052759,QN22.26.034,M.nemestrina,Macaque,NHP_culture,culture,PCS4_221012_225_A01,STG,Temporal,,,CN2787,,in vitro,6,TCx,0.716190065,L2/3 IT_1,L2/3 IT,PCS4_221012_225_A01,373.6880301,0,0,0,517.2058967,7123,53.52112377,0.923207601,0.607059185,757,757,L3
360,QN22.26.034.4A.06.04,1.044454483,2.251116554,6.103027101,281.715335,53.888887,294.238845,-0.279196517,-0.036148338,-1.357156937,0.400198498,0,-61.21604643,199.6072346,144.843585,144.843585,1.378088195,0.35515359,-62.80125046,17.992539,QN22.26.034,M.nemestrina,Macaque,NHP_culture,culture,,STG,Temporal,,,CN2787,,in vitro,6,TCx,,,,,,,,,,,,,,682,682,L3
361,SS22.26.035.4A.03.01,1.277474678,3.100924075,10.20304051,106.647735,41.12434,136.239781,-0.170141486,0.155208922,-0.993449915,1.600476942,0.002602403,-68.85655333,112.2243562,93.11863461,93.11863461,1.205176135,0.140201896,-69.05522156,11.25827,SC22.26.035,S.sciureus,,NHP_culture,culture,,M1,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,392,392,L3
362,SS22.26.035.4A.03.02,1.148891411,4.601371209,11.70348764,122.1178,40.65836,140.300092,-0.299287099,0.069330771,-1.101776573,1.400417324,0.003327973,-74.32276895,114.0946569,91.44913132,91.44913132,1.24762975,0.189348146,-73.28417969,10.949823,SC22.26.035,S.sciureus,,NHP_culture,culture,PCS4_221025_225_A01,M1,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,430,430,L3
363,SS22.26.035.4A.03.03,1.320364525,5.651684202,12.75380063,66.172446,27.353279,87.37175,-0.385757233,-0.061081828,-1.256617266,1.250372611,0.00432132,-64.0835888,75.20052936,54.72902865,54.72902865,1.374051965,0.203945532,-66.47377014,11.882737,SC22.26.035,S.sciureus,,NHP_culture,culture,,M1,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,307,307,L3
364,SS22.26.035.4A.03.04,1.365244895,2.2506707,12.45371121,61.923499,23.683509,84.540741,-0.158331052,0.159498987,-1.131161891,1.550462038,0.00220185,-67.41694263,73.07007867,57.63740746,57.63740746,1.267754431,0.216736287,-67.78772736,11.337004,SC22.26.035,S.sciureus,,NHP_culture,culture,,M1,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,219,219,L3
365,SS22.26.035.4A.10.01,1.126006625,2.70080484,9.952965984,119.604708,46.49511,134.675693,-0.191988981,0.100855339,-0.828409545,0.45013414,0.003481609,-74.78645454,135.5524115,122.9631661,122.9631661,1.102382248,0.058721878,-75.10797882,13.575345,SC22.26.035,S.sciureus,,NHP_culture,culture,PCS4_221025_226_A01,M1,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,216,216,L2
366,SS22.26.035.4A.10.02,1.29759607,1.750521655,8.952667895,106.446001,33.305411,138.123913,-0.120611801,0.025389895,-1.144913305,1.000298089,0.001800064,-77.15776354,110.4180846,98.25563998,98.25563998,1.12378368,0.074459881,-76.79045105,13.852644,SC22.26.035,S.sciureus,,NHP_culture,culture,,M1,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,242,242,L2
367,SS22.26.035.4A.05.01,1.288792232,3.651088024,7.902354902,201.945501,59.377422,260.265794,-0.303087238,0.102885736,-0.97213453,1.35040242,0.002415411,-62.58382793,211.4978543,146.7710897,146.7710897,1.441004865,0.30854699,-61.93157959,16.972514,SC22.26.035,S.sciureus,,NHP_culture,culture,PCS4_221026_225_A01,M1,Motor,,,uninfected,,in vitro,3,MCx,,,,,,,,,,,,,,611,611,L3
368,SS22.26.035.4A.05.02,1.078349735,1.750521655,6.101818342,441.215093,82.539649,475.784178,-0.174102521,0.164278715,-1.093537868,0.600178853,0.004244459,-63.65647374,287.5577087,222.9114685,222.9114685,1.290008588,0.258441001,-62.69237518,15.902948,SC22.26.035,S.sciureus,,NHP_culture,culture,PCS4_221026_226_A01,M1,Motor,,,uninfected,,in vitro,3,MCx,,,,,,,,,,,,,,536,536,L3
369,SS22.26.035.4A.05.04,1.253786663,3.000894266,11.2533535,94.104027,33.903136,117.986374,-0.106904159,0.023107945,-0.921222413,2.2506707,0.004255804,-64.48370512,94.7140905,71.15261696,71.15261696,1.331139943,0.274932504,-63.8927269,14.063642,SC22.26.035,S.sciureus,,NHP_culture,culture,,M1,Motor,,,uninfected,,in vitro,3,MCx,,,,,,,,,,,,,,447,447,L3
370,SS22.26.035.4A.04.01,1.198166225,4.05120726,10.35308522,111.234577,36.603494,133.277513,-0.269641367,0.16411653,-0.986086361,2.000596178,0.001704053,-58.79605301,114.225369,86.30886181,86.30886181,1.323448909,0.298685253,-59.74497986,12.398396,SC22.26.035,S.sciureus,,NHP_culture,culture,PCS4_221027_225_A01,M1,Motor,,,uninfected,,in vitro,3,MCx,,,,,,,,,,,,,,637,637,L3
371,SS22.26.035.4A.04.02,1.339730255,4.101222164,12.15362178,98.060201,48.308368,131.374218,-0.140960098,0.068493373,-0.820924003,2.150640891,0.003019558,-60.12428716,112.0298169,81.03115803,81.03115803,1.382552337,0.302897424,-60.59594345,10.070749,SC22.26.035,S.sciureus,,NHP_culture,culture,PCS4_221027_226_A01,M1,Motor,,,uninfected,,in vitro,3,MCx,,,,,,,,,,,,,,705,705,L3
372,SS22.26.035.4A.04.03,1,0.400119236,9.552846748,174.474035,52.361138,174.474035,-0.065950968,-0.065950968,-0.866371755,0.400119236,0,-62.90522531,147.6149667,123.1206265,123.1206265,1.198945871,0.125138611,-64.03791809,11.285949,SC22.26.035,S.sciureus,,NHP_culture,culture,,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,257,257,L3
373,QN22.26.037.4A.03.01,1.06296883,1.446817003,5.43803632,106.579583,20.026938,113.290775,-0.201646461,-0.013999959,-1.219705963,0.399121932,0,-54.61090355,79.82181858,64.5050719,64.5050719,1.237450269,0.209287867,-56.03742981,19.96586,QN22.26.037,M.nemestrina,Macaque,NHP_culture,culture,PCS4_221202_301_A01,ITG,Temporal,,,uninfected,none,in vitro,0,TCx,0.756102947,L2/3 IT_1,L2/3 IT,PCS4_221202_301_A01,331.7164763,9.388202159,0,7.823501799,417.7749961,9421,51.46470504,1.037606319,0.698190406,968,968,L3
374,QN22.26.037.4A.03.02,1.097519584,2.544402315,10.87607264,43.51929,14.624619,47.763273,-0.168928713,-0.002080218,-1.217663821,0.848134105,0.000809359,-58.26240778,40.64267081,35.28257885,35.28257885,1.151918939,0.127992049,-59.06576538,12.179563,QN22.26.037,M.nemestrina,Macaque,NHP_culture,culture,none,ITG,Temporal,,,uninfected,none,in vitro,0,TCx,,,,,,,,,,,,,,847,847,L3
375,QN22.26.037.4A.05.02,1.086593039,2.200655795,7.902354902,56.99822,12.32131,61.933869,-0.14240626,0.012581396,-1.116246641,0.800238471,0.001710517,-82.92029881,53.98195628,46.21229223,46.21229223,1.168129813,0.107389666,-81.53044128,18.546542,QN22.26.037,M.nemestrina,Macaque,NHP_culture,culture,PCS4_221201_225_A01,M1-hand-wrist,Motor,,,uninfected,none,in vitro,1,MCx,0.666969975,L2/3 IT_3,L2/3 IT,PCS4_221201_225_A01,363.9049138,6.42185142,2.14061714,2.14061714,652.8882277,8611,46.22740669,0.989021252,0.622293948,416,416,L3
376,QN22.26.037.4A.05.04,1.128530494,1.650491847,6.601967386,36.67464,10.862413,41.388449,-0.172420265,-0.077228264,-0.922121097,0.400119236,0,-72.09678084,41.16483946,36.65176804,36.65176804,1.123133799,0.081353448,-71.63801575,19.529561,QN22.26.037,M.nemestrina,Macaque,NHP_culture,culture,,M1-hand-wrist,Motor,,,uninfected,none,in vitro,1,MCx,,,,,,,,,,,,,,236,236,L3
377,QN22.26.037.4A.05.05,1,0.400119236,5.251564966,106.990605,26.058561,106.990605,-0.084479761,-0.084479761,-1.122082249,0.400119236,0,-64.48134995,93.76958899,90.68574648,90.68574648,1.034005813,0.040062364,-66.73461151,21.266349,QN22.26.037,M.nemestrina,Macaque,NHP_culture,culture,,M1-hand-wrist,Motor,,,uninfected,none,in vitro,1,MCx,,,,,,,,,,,,,,391,391,L3
378,QN22.26.037.4A.05.07,1.098641225,0.750223567,6.201848151,102.661431,20.253153,112.78808,-0.05655405,-0.130825813,-1.058123985,0.400119236,0,-69.38011766,96.19434047,88.55980744,88.55980744,1.086207652,0.02599554,-71.51502228,17.913086,QN22.26.037,M.nemestrina,Macaque,NHP_culture,culture,,M1-hand-wrist,Motor,,,uninfected,none,in vitro,1,MCx,,,,,,,,,,,,,,363,363,L3
379,QN22.26.037.4A.07.03,1.142378186,1.000298089,5.201550062,102.64695,20.266196,117.261636,-0.090693983,-0.030855647,-0.89860824,0.700208662,0.00109833,-53.30305127,96.41970557,79.42588188,79.42588188,1.213958263,0.180061489,-54.43365097,27.058447,QN22.26.037,M.nemestrina,Macaque,NHP_culture,culture,,M1-hand-wrist,Motor,,,,,,,MCx,,,,,,,,,,,,,,582,582,L3
380,QN22.26.037.4A.07.04,1.225139959,2.350700509,6.451922673,107.573028,25.978935,131.792015,-0.29773404,0.062102539,-1.042038564,0.700208662,0.002285208,-63.19570205,109.6363954,100.1151874,100.1151874,1.095102535,0.073573954,-67.78284454,19.896625,QN22.26.037,M.nemestrina,Macaque,NHP_culture,culture,,M1-hand-wrist,Motor,,,,,,,MCx,,,,,,,,,,,,,,453,453,L3
381,QN22.26.037.4A.07.05,1.085679379,1.000298089,4.301281782,181.038961,24.257239,196.550267,-0.161629152,-0.093362192,-1.332888214,0.400119236,0,-57.94301693,131.5861359,101.8092804,101.8092804,1.292476829,0.258493215,-56.76828003,31.31323,QN22.26.037,M.nemestrina,Macaque,NHP_culture,culture,,M1-hand-wrist,Motor,,,,,,,MCx,,,,,,,,,,,,,,615,615,L3
382,QN23.26.005.4A.24.01,1.087550238,1.35040242,5.251564966,165.461096,31.658623,179.947255,-0.15488623,0.047039506,-1.036652992,0.600178853,0.001235376,-63.97525438,125.2795575,108.0966475,108.0966475,1.158958769,0.106699347,-65.28314209,20.218264,QN23.26.005,M.nemestrina,Macaque,NHP_culture,culture,PCS4_230315_225_A01,ITG,Temporal,,,,,,,TCx,0.710626131,L2/3 IT_3,L2/3 IT,PCS4_230315_225_A01,225.0582015,25.82635099,7.378957427,7.378957427,88.54748913,6470,41.70110242,0.924200993,0.571608501,384,384,L3
383,QN23.26.005.4A.24.02,1.221028865,2.050611082,4.401311591,65.098495,9.918472,79.487142,-0.378740147,-0.068946765,-1.536403679,0.700208662,0.000843321,-68.23639778,63.94329587,50.92181644,50.92181644,1.25571514,0.21350418,-69.53733826,28.914747,QN23.26.005,M.nemestrina,Macaque,NHP_culture,culture,PCS4_230315_226_A01,ITG,Temporal,,,,,,,TCx,0.753919941,L2/3 IT_1,L2/3 IT,PCS4_230315_226_A01,394.114556,0,0,0,1764.840024,8058,57.79995941,0.990317694,0.586567039,738,738,L3
384,QN23.26.005.4A.24.03,1.310652326,2.350700509,5.551654393,82.902897,18.527364,108.656875,-0.350523107,0.227436267,-1.120704766,0.850253376,0.005440949,-60.60645459,85.52189183,61.11067695,61.11067695,1.399459081,0.260736048,-60.43768311,22.280681,QN23.26.005,M.nemestrina,Macaque,NHP_culture,culture,PCS4_230315_227_A01,ITG,Temporal,,,,,,,TCx,0.698468204,L2/3 IT_1,L2/3 IT,PCS4_230315_227_A01,598.4925818,5.593388615,8.390082922,0,1851.411631,7856,51.31645231,0.881951621,0.502882625,719,719,L3
385,QN23.26.005.4A.24.04,1.211886286,1.150342802,4.601371209,110.334275,20.199382,133.712594,-0.050754486,0.125228913,-1.217828019,0.90026828,0.002947374,-66.96567258,97.96772725,73.27147407,73.27147407,1.337051404,0.229333013,-65.58338928,23.299036,QN23.26.005,M.nemestrina,Macaque,NHP_culture,culture,PCS4_230315_228_A01,ITG,Temporal,,,,,,,TCx,0.70992277,L2/3 IT_1,L2/3 IT,PCS4_230315_228_A01,903.1220335,0,3.296065816,0,1562.335197,5844,56.36867502,0.949814945,0.575695965,747,747,L3
386,QN23.26.005.4A.24.05,1.18384083,1.200357707,5.001490444,69.047226,12.234056,81.740926,-0.173013561,0.121997845,-1.089852235,0.700208662,0.003542934,-64.89785996,75.08693798,61.53904889,61.53904889,1.220151096,0.136324823,-63.30674744,26.095274,QN23.26.005,M.nemestrina,Macaque,NHP_culture,culture,,ITG,Temporal,,,,,,,TCx,,,,,,,,,,,,,,663,663,L3
387,QN23.26.005.4A.24.06,1,0.400119236,2.200655795,135.778649,20.214649,135.778649,-0.105665157,-0.105665157,-0.985766654,0.400119236,0,-67.35666307,85.56019963,73.07129525,73.07129525,1.170913959,0.126264751,-66.06306458,23.682612,QN23.26.005,M.nemestrina,Macaque,NHP_culture,culture,PCS4_230315_229_A01,ITG,Temporal,,,,,,,TCx,0.723755313,L2/3 IT_3,L2/3 IT,PCS4_230315_229_A01,501.1663172,3.68504645,0,3.68504645,1134.994307,7477,56.56700847,0.901187877,0.564878188,581,581,L3
388,QN23.26.005.4A.24.07,1.304786286,1.700506751,5.051505349,94.682448,24.045819,123.540359,-0.238660039,0.083917596,-0.929478296,0.700208662,0.001721763,-68.62909976,96.23135541,77.81235566,77.81235566,1.236710476,0.132313952,-67.93025208,23.85133,QN23.26.005,M.nemestrina,Macaque,NHP_culture,culture,PCS4_230315_230_A01,ITG,Temporal,,,,,,,TCx,0.572320923,L2/3 IT_3,L2/3 IT,PCS4_230315_230_A01,779.9548344,29.37068414,0,192.5411516,1089.978723,2452,49.22418744,0.727227276,0.434464703,546,546,L3
389,QN23.26.005.4A.24.08,1.08979733,1.650491847,5.601669297,157.318863,28.653545,171.445677,-0.239235556,0.061020384,-1.309163778,0.600178853,0.001668262,-77.90174401,131.0427362,108.7428407,108.7428407,1.20507001,0.134941936,-75.34455872,20.60913,QN23.26.005,M.nemestrina,Macaque,NHP_culture,culture,PCS4_230315_231_A01,ITG,Temporal,,,,,,,TCx,0.572225725,L2/3 IT_1,L2/3 IT,PCS4_230315_231_A01,120.0285244,0,14.12100287,0,635.4451293,5541,37.28951641,0.84079085,0.490459518,590,590,L3
390,QN23.26.005.4A.24.09,1.419191075,2.100625987,5.301579871,94.636753,22.999438,134.307636,-0.240930897,0.267046684,-1.108225943,1.35040242,0.006853007,-59.37639779,97.55518217,61.24112619,61.24112619,1.592968455,0.339771152,-58.68848801,22.169896,QN23.26.005,M.nemestrina,Macaque,NHP_culture,culture,PCS4_230315_232_A01,ITG,Temporal,,,,,,,TCx,0.712803909,L2/3 IT_1,L2/3 IT,PCS4_230315_232_A01,344.8196593,2.554219699,0,0,2247.713335,9057,45.48282039,0.914850266,0.539680771,755,755,L3
391,QN23.26.005.4A.24.10,1.147222416,1.400417324,5.351594775,84.513408,16.676933,96.955676,-0.136250467,0.113880747,-1.153771452,0.700208662,0.002838101,-64.98722025,77.90303308,63.65638836,63.65638836,1.22380542,0.149536073,-64.05711365,23.431381,QN23.26.005,M.nemestrina,Macaque,NHP_culture,culture,PCS4_230315_233_A01,ITG,Temporal,,,,,,,TCx,0.608327125,L2/3 IT_1,L2/3 IT,PCS4_230315_233_A01,820.2377782,3.026707668,0,0,1041.187438,3565,49.51677786,0.76897656,0.471755494,671,671,L3
392,QN23.26.005.4A.25.02,1.12997286,1.446817003,5.487926562,149.952529,26.562351,169.442288,-0.128219347,-0.026725776,-1.132216644,0.898024346,0.002512892,-61.28295301,119.1632183,87.78271031,87.78271031,1.35747937,0.267113388,-61.81822205,19.320554,QN23.26.005,M.nemestrina,Macaque,NHP_culture,culture,none,ITG,Temporal,"DNQX, APV, Gabazine","20, 25, 5",CN2787,SYFP,in vitro,6,TCx,,,,,,,,,,,,,,744,744,L3
393,QN23.26.008.4A.04.01,1.580607288,4.140890042,9.17980443,36.034105,12.595549,56.955768,-0.287839817,0.015258419,-1.280055932,2.344841349,0.004589674,-58.74467211,43.19398313,24.49231534,24.49231534,1.763572881,0.441071838,-58.07627487,13.352014,QN23.26.008,M.nemestrina,Macaque,NHP_culture,culture,none,ITG,Temporal,,,uninfected,none,in vitro,2,TCx,,,,,,,,,,,,,,1013,1013,L3
394,QN23.26.012.4A.07.01,1.21424612,2.850849553,8.252459233,118.555924,31.88112,143.956071,-0.259254616,0.148676588,-1.167746107,1.250372611,0.003980233,-62.12620721,125.7359211,82.20978814,82.20978814,1.529451954,0.378444374,-58.9499054,17.911136,QN23.26.012,M.nemestrina,Macaque,NHP_culture,culture,PCS4_230525_225_A01,ITG,Temporal,,,uninfected,none,in vitro,2,TCx,0.653517154,L2/3 IT_1,L2/3 IT,PCS4_230525_225_A01,676.632625,19.90095956,13.26730637,3.316826593,553.910041,8819,47.83126157,1.006466517,0.607131467,605,605,L3
395,QN23.26.012.4A.07.02,1.183134642,1.250620308,4.352158671,423.403715,67.412059,500.943602,-0.139839216,-0.085999569,-1.08044914,0.400198498,0,-58.7857814,172.380455,149.9062576,149.9062576,1.149921676,0.160795882,-60.19315338,16.155469,QN23.26.012,M.nemestrina,Macaque,NHP_culture,culture,,ITG,Temporal,,,uninfected,none,in vitro,2,TCx,,,,,,,,,,,,,,434,434,L3
396,QN23.26.012.4A.07.03,1.414967917,2.550760127,6.401907769,123.517168,30.5988,174.77283,-0.246252217,0.29618701,-1.031089297,1.300387515,0.005922257,-58.62220441,135.6758912,73.50854513,73.50854513,1.845715909,0.496593267,-57.04560089,20.638531,QN23.26.012,M.nemestrina,Macaque,NHP_culture,culture,PCS4_230525_226_A01,ITG,Temporal,,,uninfected,none,in vitro,2,TCx,0.673649477,L2/3 IT_1,L2/3 IT,PCS4_230525_226_A01,959.6957062,8.77770463,0,0,1737.985517,7028,57.71450987,0.9909051,0.56229924,551,551,L3
397,QN23.26.012.4A.07.04,1.861714571,2.150640891,5.151535157,86.700586,27.047361,161.411744,0.029587672,0.085240336,-1.101637673,2.400715413,0.004835023,-58.73349585,106.8275627,54.63402722,54.63402722,1.955330187,0.509893477,-58.20764923,20.5417,QN23.26.012,M.nemestrina,Macaque,NHP_culture,culture,PCS4_230525_227_A01,ITG,Temporal,,,uninfected,none,in vitro,2,TCx,0.529355906,L2/3 IT_1,L2/3 IT,PCS4_230525_227_A01,507.6930042,3.233713402,3.233713402,32.33713402,294.2679196,7595,46.59692639,0.897435348,0.51180513,1107,1107,L3
