cell_name,hier_class_assignment,hier_neighborhood_assignment,hier_subclass_assignment,hier_cluster_assignment,hier_subclass_bootstrap_prob,hier_subclass_avg_corr,subclass_Corr,subclass_Tree,cluster_Corr_label,predicted_subclass,Cortical_area,Species,LIMS_depth,Depth_from_pia,Genes.Detected,percent_reads_aligned_to_introns,marker_sum_norm_label,quality_score_label,score.Corr_label,HTR1A,HTR1B,HTR1D,HTR1E,HTR1F,HTR2A,HTR2B,HTR2C,HTR4,HTR5A,HTR6,HTR7,htr1a_status,htr1b_status,HTR1_sum,HTR2_sum,HTR0_sum,HTR_balance
QN24.26.004.20.02.02,NA,NA,NA,NA,NA,NA,L2/3_IT,L6_CT,L2/3 IT_1,NA,FCx,M.nemestrina,NA,314,1376,34.958358535793096,0.46873482347294315,0.2946687937586911,0.4001190482073037,0,0,0,0,0,2.90103956916221,0,0,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,0,2.90103956916221,0,2.90103956916221
QN24.26.004.20.03.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L6_CT,L2/3 IT_1,NA,FCx,M.nemestrina,NA,576,1564,14.468604613951296,0.36729384120870506,0.24862826070535868,0.3282697823250312,0,0,0,0,0,0,0,0,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,0,0,0,0
QN24.26.004.20.04.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L6_CT,L2/3 IT_1,NA,FCx,M.nemestrina,NA,NA,4883,14.961242214560308,0.6216301220768161,0.3167348363228194,0.45943951052018545,0,0,0,0,4.687076898842067,0,0,0,4.997760363403828,0,0,5.470227942149587,provisional_seurat_primary,provisional_seurat_primary,4.687076898842067,0,10.467988305553416,-4.687076898842067
QN24.26.004.20.14.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,FCx,M.nemestrina,NA,718,6611,40.71294243940565,0.9102934329203884,0.6269603383643324,0.7163026105581829,0,0,0,0,5.426812738898855,7.516257802048078,0,0,7.448467565042219,0,0,0,provisional_seurat_primary,provisional_seurat_primary,5.426812738898855,7.516257802048078,7.448467565042219,2.089445063149223
QN24.26.004.20.CW01.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_3,NA,FCx,M.nemestrina,NA,NA,4562,61.859116601381324,0.8127439830789517,0.44516949265745215,0.6580895115107209,0,0,0,0,0,2.3382796766140075,0,0,2.3382796766140075,0,0,3.7192905593507897,provisional_seurat_primary,provisional_seurat_primary,0,2.3382796766140075,6.057570235964797,2.3382796766140075
QN24.26.004.20.CW02.01,NA,NA,NA,NA,NA,NA,L2/3_IT,Sncg,L2/3 IT_1,NA,FCx,M.nemestrina,NA,NA,7432,18.320513200521795,0.4528849536120521,0.18351740541049785,0.4404366252855275,0,0,0,0,5.678573937431082,0,0,0,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,5.678573937431082,0,0,-5.678573937431082
QN24.26.005.20.01.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,FCx,M.nemestrina,NA,544,5324,52.52017151926618,0.9188962414621583,0.6462353145407617,0.7243668348267555,0,0,0,4.151549703581878,0,5.55837562369575,0,0,4.45715033367639,5.423930373657832,0,6.542986247140393,provisional_seurat_primary,provisional_seurat_primary,4.151549703581878,5.55837562369575,16.424066954474615,1.4068259201138718
QN24.26.005.20.02.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,FCx,M.nemestrina,NA,483,4750,60.95195645117841,0.8788195321351242,0.5944502908552317,0.7535890834028547,0,0,0,0,2.36800325433164,7.23688880603206,4.9134079544991245,0,0,0,3.221029958512879,0,provisional_seurat_primary,provisional_seurat_primary,2.36800325433164,12.150296760531184,3.221029958512879,9.782293506199544
QN24.26.005.20.02.02,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,FCx,M.nemestrina,NA,551,4258,50.81065271872486,0.7387609339237438,0.5417320097793247,0.7350314672078644,0,0,0,5.129283717682738,0,6.426265467662037,0,0,0,0,1.6438566802912007,0,provisional_seurat_primary,provisional_seurat_primary,5.129283717682738,6.426265467662037,1.6438566802912007,1.2969817499792988
QN24.26.005.20.03.02,NA,NA,NA,NA,NA,NA,L5_IT,L5_IT,L5 IT_1,NA,FCx,M.nemestrina,NA,1315,5388,44.25836236625719,0.9394067673903165,0.5909032442323726,0.7371927199338728,0,0,0,0,0,5.873371591111202,5.775592712322226,0,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,0,11.648964303433427,0,11.648964303433427
QN24.26.005.20.CW01.02,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,FCx,M.nemestrina,NA,840,7629,39.77118965396572,0.7905312006740907,0.5597077617537636,0.7032102967473661,0,0,0,0,1.8927044397465553,6.047000819225742,5.639218233183953,0,0,0,0,2.6840586423801356,provisional_seurat_primary,provisional_seurat_primary,1.8927044397465553,11.686219052409694,2.6840586423801356,9.793514612663138
QN24.26.005.20.CW02.01,NA,NA,NA,NA,NA,NA,L5_ET,L5_ET,L5 ET_2,NA,FCx,M.nemestrina,NA,1297,7405,46.503542589547436,0.9103904232062604,0.5577709403962781,0.7436746301723712,0,0,0,4.966028474790586,2.903670060834965,7.053400497227975,0,0,8.541901380899564,0,0,7.053400497227975,provisional_seurat_primary,provisional_seurat_primary,7.869698535625551,7.053400497227975,15.59530187812754,-0.8162980383975755
QN24.26.008.20.03.01,NA,NA,NA,NA,NA,NA,L5_IT,L2/3_IT,L5 IT_2,NA,TCx,M.nemestrina,NA,1455,7345,47.37841026212585,0.9303953373939905,0.6239505816848383,0.7035918325408006,0,0,0,2.2093081448580225,7.153368048927135,8.157478091843679,0,2.2093081448580225,5.533148449050808,0,0,4.507617500815323,provisional_seurat_primary,provisional_seurat_primary,9.362676193785157,10.366786236701701,10.040765949866131,1.004110042916544
QN24.26.008.20.04.01,NA,NA,NA,NA,NA,NA,L5_ET,L5_ET,L5 ET_1,NA,TCx,M.nemestrina,NA,1351,6915,52.700045509163814,0.7982911352674293,0.5294635269961722,0.725252244942362,0,0,2.221782772661045,3.0582108652218234,6.9299677383803395,6.142192976119865,0,0,6.06532481381997,0,0,2.221782772661045,provisional_seurat_primary,provisional_seurat_primary,12.209961376263209,6.142192976119865,8.287107586481016,-6.067768400143344
QN24.26.010.20.01.02,NA,NA,NA,NA,NA,NA,L6_CT,L6_CT,L6 CT_1,NA,TCx,M.nemestrina,NA,1571,1634,23.312099359203255,0.4349034071373624,0.3058069084031704,0.39159837049591556,0,0,0,8.94612740915533,0,0,0,0,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,8.94612740915533,0,0,-8.94612740915533
QN24.26.010.20.03.01,NA,NA,NA,NA,NA,NA,L5_ET,L5_ET,L5 ET_1,NA,TCx,M.nemestrina,NA,1788,7886,35.14504931237742,0.768936044256073,0.5539711396520589,0.6906291197255291,0,0,0,0,1.539308842653148,7.891251957022264,0,4.887441617429839,3.8425631286243442,0,0,0,provisional_seurat_primary,provisional_seurat_primary,1.539308842653148,12.778693574452102,3.8425631286243442,11.239384731798955
QN24.26.010.20.04.01,NA,NA,NA,NA,NA,NA,L6_IT,L6_IT,L6 IT_1,NA,TCx,M.nemestrina,NA,1410,6571,42.56164060817842,1.0174792542923987,0.5937962348631979,0.7046611535297368,0,1.9427827219369325,0,6.567839501976185,1.9427827219369325,7.245615713838771,0,0,5.855224642815742,0,0,2.741775305868255,provisional_seurat_primary,provisional_seurat_primary,10.45340494585005,7.245615713838771,8.596999948683997,-3.2077892320112786
QN24.26.012.20.01.01,NA,NA,NA,NA,NA,NA,L5_ET,L5_ET,L5 ET_1,NA,TCx,M.nemestrina,NA,1341,8220,45.13343153835022,0.806999617540144,0.5880239846743905,0.7452339103342024,0,0,0,0,8.419288978257871,7.3850449234427895,0,1.4885332143228405,7.914102302803146,0,0,2.6821476681584375,provisional_seurat_primary,provisional_seurat_primary,8.419288978257871,8.87357813776563,10.596249970961583,0.45428915950775917
QN24.26.013.20.01.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,TCx,M.nemestrina,NA,1272,6763,57.715567298707015,0.9934781333108366,0.5751849256370086,0.7691798659556499,0,0,0,6.211160777164615,0,7.504377581510575,0,0,5.459193012609656,0,0,0,provisional_seurat_primary,provisional_seurat_primary,6.211160777164615,7.504377581510575,5.459193012609656,1.2932168043459598
QN24.26.014.20.01.01,NA,NA,NA,NA,NA,NA,L5_IT,L5_IT,L5 IT_2,NA,TCx,M.nemestrina,NA,1836,6616,37.82437712617082,0.9864637077753717,0.6223733132633945,0.7532255429359139,0,0,0,0,7.549833356980912,7.46782402258159,4.69213943210187,0,8.719024011767221,0,0,4.295585828024268,provisional_seurat_primary,provisional_seurat_primary,7.549833356980912,12.15996345468346,13.01460983979149,4.610130097702548
QN24.26.014.20.02.02,NA,NA,NA,NA,NA,NA,L2/3_IT,Sncg,L2/3 IT_3,NA,TCx,M.nemestrina,NA,1794,1235,10.814781017431145,0.38220831683429446,0.25743231254152427,0.2769915932712851,0,0,0,0,0,0,0,0,3.4911658317945036,0,0,0,provisional_seurat_primary,provisional_seurat_primary,0,0,3.4911658317945036,0
QN24.26.014.20.03.01,NA,NA,NA,NA,NA,NA,L5_ET,L6_IT,L5 ET_2,NA,TCx,M.nemestrina,NA,1512,6950,58.2743840593899,0.9643354204401472,0.6316967684514312,0.7513229012416738,0,1.6098294767427102,0,6.479663525593182,1.6098294767427102,5.393798954394029,5.967277662398071,0,0,0,0,5.245603567845769,provisional_seurat_primary,provisional_seurat_primary,9.699322479078603,11.3610766167921,5.245603567845769,1.6617541377134977
QN24.26.014.20.04.01,NA,NA,NA,NA,NA,NA,L5_ET,L5_ET,L5 ET_2,NA,TCx,M.nemestrina,NA,NA,7504,14.062068725805263,0.7754575205877454,0.4912207034168199,0.6298445167797208,3.9793239586110447,0,1.5092100498257006,5.668363565010982,0,7.606492865586145,0,2.230535874539552,6.153168358250471,3.0680112748755466,0,5.668363565010982,provisional_seurat_primary,provisional_seurat_primary,11.156897573447727,9.837028740125698,14.889543198137,-1.3198688333220296
QN24.26.015.20.01.01,NA,NA,NA,NA,NA,NA,L5_IT,L5_IT,L5 IT_2,NA,TCx,M.nemestrina,NA,1039,7222,50.67201637516771,0.9853248392431446,0.6665337059587266,0.7432043128407978,0,0,1.6446722435722512,0,7.739286561164797,9.376237544439762,0,0,3.782472399749356,0,0,5.295790109531903,provisional_seurat_primary,provisional_seurat_primary,9.383958804737048,9.376237544439762,9.07826250928126,-0.007721260297286037
QN24.26.015.20.04.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,TCx,M.nemestrina,NA,965,7102,39.723869902677386,0.8356247997676287,0.5682813900043548,0.6643579581350763,0,0,0,4.020029138363714,0,9.221341348763126,0,0,0,3.812381984682901,0,0,provisional_seurat_primary,provisional_seurat_primary,4.020029138363714,9.221341348763126,3.812381984682901,5.201312210399411
QN24.26.017.20.03.01,NA,NA,NA,NA,NA,NA,L6_IT,L6_IT,L6 IT_1,NA,TCx,M.nemestrina,NA,2246,5713,40.21940354957862,0.8995079644661976,0.5409694178184233,0.6921856240666464,0,0,2.267187860114327,4.577914179270972,0,0,6.122032808029736,2.267187860114327,0,0,0,7.150884968700315,provisional_seurat_primary,provisional_seurat_primary,6.845102039385299,8.389220668144063,7.150884968700315,1.5441186287587634
QN24.26.017.20.25.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,TCx,M.nemestrina,NA,1447,7276,45.78165393146135,0.9415434061346619,0.5314754046407345,0.653459347513113,0,3.4491343619377903,0,3.9893797667540234,4.381527982481009,6.716696731764585,3.9893797667540234,5.346498396565699,4.943232183926753,0,4.381527982481009,3.4491343619377903,provisional_seurat_primary,provisional_seurat_primary,11.820042111172823,16.052574895084305,12.773894528345553,4.232532783911482
QN24.26.017.20.CW16.01,NA,NA,NA,NA,NA,NA,L2/3_IT,Chandelier,L2/3 IT_1,NA,TCx,M.nemestrina,NA,2127,3531,40.58458252241067,0.869053959995414,0.31384281052798996,0.3709689803499954,0,6.935234439715121,3.933582480727431,3.933582480727431,3.933582480727431,5.67186979337528,0,5.67186979337528,3.0250380323857615,0,0,6.02813745264914,provisional_seurat_primary,provisional_seurat_primary,18.735981881897413,11.34373958675056,9.0531754850349,-7.392242295146852
QN24.26.017.20.CW302.01,NA,NA,NA,NA,NA,NA,L5_ET,L5_ET,L5 ET_2,NA,TCx,M.nemestrina,NA,1773,8943,28.68384484578252,0.7944654395560007,0.5012061209072101,0.6468919527371971,0,0,2.2345379682884277,0,4.751829855091697,0,4.937766043694259,2.2345379682884277,3.0724898543348327,0,0,3.0724898543348327,provisional_seurat_primary,provisional_seurat_primary,6.9863678233801245,7.172304011982686,6.144979708669665,0.1859361886025619
QN24.26.017.20.CW10.01,NA,NA,NA,NA,NA,NA,L4_IT,L5/6_NP,L4 IT_2,NA,TCx,M.nemestrina,NA,1134,1579,12.635741908098918,0.5249765596701091,0.3310500528700923,0.3247510416793704,0,0,0,0,0,0,0,4.775802660836067,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,0,4.775802660836067,0,4.775802660836067
QN24.26.017.20.CW102.01,NA,NA,NA,NA,NA,NA,L2/3_IT,Pax6,L2/3 IT_3,NA,TCx,M.nemestrina,NA,2057,10078,14.12876794458095,0.4631257899554096,0.15460504255695307,0.3234551290007869,0,0,4.539040656296504,0,2.235119219943321,2.235119219943321,0,0,3.073140186368954,0,0,0,provisional_seurat_primary,provisional_seurat_primary,6.774159876239825,2.235119219943321,3.073140186368954,-4.539040656296503
QN25.26.001.20.06.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L4_IT,L2/3 IT_1,NA,TCx,M.nemestrina,NA,874,3194,33.7802908678535,0.7184118079361175,0.4262373429678842,0.45365198142948293,0,4.495626475295511,0,0,2.6757553059061268,9.601996057092082,0,0,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,7.171381781201638,9.601996057092082,0,2.430614275890444
QN25.26.001.20.CW05.02,NA,NA,NA,NA,NA,NA,L2/3_IT,L6_CT,L2/3 IT_1,NA,FCx,M.nemestrina,NA,973,8281,28.688601219162692,0.7056023321815054,0.2632248324533076,0.47041265341568594,0,0,0,3.546031189920242,4.7918802937478855,5.046208405084636,2.664540706956044,2.664540706956044,4.482913913337175,0,0,2.664540706956044,provisional_seurat_primary,provisional_seurat_primary,8.337911483668128,10.375289818996723,7.147454620293219,2.0373783353285955
QN25.26.002.20.01.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_3,NA,TCx,M.nemestrina,NA,802,5072,66.08648942178557,0.8510482166814765,0.571785982864123,0.7277971382905445,0,0,0,5.80056813339989,0,6.608735707051987,4.095854468069264,2.0771863082929847,6.458374175436737,0,0,6.458374175436737,provisional_seurat_primary,provisional_seurat_primary,5.80056813339989,12.781776483414236,12.916748350873474,6.981208350014345
QN25.26.002.20.04.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,FCx,M.nemestrina,NA,563,5529,52.37164955392538,0.8527812897034719,0.5555637683145019,0.7407813704328653,0,3.4718458025157743,0,0,7.486602501671201,7.801490832985313,5.3708703630740935,0,0,0,0,7.344482241618736,provisional_seurat_primary,provisional_seurat_primary,10.958448304186975,13.172361196059406,7.344482241618736,2.2139128918724307
QN25.26.002.20.26.02,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,FCx,M.nemestrina,NA,717,3596,15.462615791552658,0.6561178981075929,0.40956962410336045,0.541966082387982,0,0,0,0,0,0,0,0,0,0,2.9006920046701326,0,provisional_seurat_primary,provisional_seurat_primary,0,0,2.9006920046701326,0
QN25.26.002.20.CW06.02,NA,NA,NA,NA,NA,NA,L2/3_IT,Vip,L2/3 IT_1,NA,FCx,M.nemestrina,NA,522,4704,30.087490494016684,0.8420716455865832,0.43882339027304473,0.45917862535330284,0,0,4.516772717524308,4.516772717524308,5.484912622348115,2.694435485825991,0,4.122590992829716,7.216950671977188,0,2.694435485825991,2.694435485825991,provisional_seurat_primary,provisional_seurat_primary,14.518458057396732,6.817026478655707,12.60582164362917,-7.701431578741024
QN25.26.003.20.01.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,TCx,M.nemestrina,NA,1016,5935,48.706329879259044,0.9069766745217334,0.5117296457186375,0.6838199957188641,0,0,0,7.1346342716978874,1.8224168513438748,6.488412428516853,5.828024779580385,5.287286780883466,0,0,0,6.170495806465353,provisional_seurat_primary,provisional_seurat_primary,8.957051123041762,17.603723988980704,6.170495806465353,8.646672865938942
QN25.26.003.20.03.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,TCx,M.nemestrina,NA,973,5364,37.762461064965166,0.8604321470082364,0.5614437850909837,0.6671476845128543,6.1759676609796035,5.008751881397221,0,2.447946121547579,7.1659561636888816,8.019426594590096,0,3.309289002958888,6.868712401386164,4.234620128968382,0,0,provisional_seurat_primary,provisional_seurat_primary,20.798621827613285,11.328715597548983,11.103332530354546,-9.469906230064302
QN25.26.003.20.CW05.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L6b,L2/3 IT_1,NA,FCx,M.nemestrina,NA,362,3041,27.97037195545825,0.7587795066868733,0.38080720062126827,0.4236335800182881,0,0,0,4.684581372279123,0,0,0,6.641879420761591,0,0,0,4.684581372279123,provisional_seurat_primary,provisional_seurat_primary,4.684581372279123,6.641879420761591,4.684581372279123,1.9572980484824685
QN25.26.004.20.01.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_3,NA,FCx,M.nemestrina,NA,304,4799,59.29566780604524,0.9168045815795143,0.5759692210085392,0.7693274321110302,0,2.0992225534784454,0,0,0,0,2.9202110518707944,2.0992225534784454,0,2.9202110518707944,0,2.0992225534784454,provisional_seurat_primary,provisional_seurat_primary,2.0992225534784454,5.01943360534924,5.01943360534924,2.920211051870795
QN25.26.004.20.27.03,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,FCx,M.nemestrina,NA,909,7455,20.600911598189022,0.8348912152084651,0.6027764927861766,0.6569727264701282,3.817445536239885,0,0,6.31450764025747,3.817445536239885,2.91631069346375,0,0,0,0,2.91631069346375,2.91631069346375,provisional_seurat_primary,provisional_seurat_primary,13.94939871273724,2.91631069346375,5.8326213869275,-11.03308801927349
QN25.26.005.20.02.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,FCx,M. nemistrina,NA,526,6834,57.19968374343946,0.929667771351976,0.6319367747332151,0.7416373397548862,0,0,0,0,5.2677404165724555,6.793063529604756,0,0,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,5.2677404165724555,6.793063529604756,0,1.5253231130323002
QN25.26.004.20.CW18.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,FCx,M.nemestrina,NA,1247,10569,27.617653672392038,0.7768515121591643,0.4263695840821111,0.6473764810211716,0,0,0,3.3352146760035675,0,5.389440992428989,3.3352146760035675,4.261910010200624,2.471515372404588,0,0,0,provisional_seurat_primary,provisional_seurat_primary,3.3352146760035675,12.98656567863318,2.471515372404588,9.651351002629614
QN25.26.004.20.CW01.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,FCx,M.nemestrina,NA,491,5840,51.073644925986684,0.853602839593178,0.5457442117598532,0.6745927196315561,0,0,0,0,2.243256543077186,5.833388266706707,4.762482849195691,2.243256543077186,0,0,0,3.0822413493817913,provisional_seurat_primary,provisional_seurat_primary,2.243256543077186,12.839127658979583,3.0822413493817913,10.595871115902398
QN25.26.004.20.CW14.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L6_CT,L2/3 IT_3,NA,FCx,M.nemestrina,NA,1116,10299,14.293599543051915,0.6256842765715401,0.319577288659491,0.6143332578632809,0,0,0,3.127751619642188,0,4.5982550714843216,0,2.284027962782332,4.042769857832601,0,2.284027962782332,3.127751619642188,provisional_seurat_primary,provisional_seurat_primary,3.127751619642188,6.882283034266654,9.454549440257122,3.7545314146244655
QN25.26.004.20.CW13.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L4_IT,L2/3 IT_1,NA,FCx,M.nemestrina,NA,1280,8604,53.57712660420938,0.929266737103202,0.5349979968474884,0.7026746225385079,0,0,2.2226720712571053,6.2162885204466445,7.554942867452607,4.5239023922664074,3.585288753692258,3.0592068933222905,0,0,0,5.8077044759894125,provisional_seurat_primary,provisional_seurat_primary,15.993903459156357,11.168398039280955,5.8077044759894125,-4.825505419875402
QN25.26.004.20.CW08.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L6b,L2/3 IT_1,NA,FCx,M.nemestrina,NA,683,10246,15.59855180409053,0.66771722943464,0.30649283515479286,0.5290704990534109,0,0,0,2.8383182192677068,3.7337575078391447,3.7337575078391447,0,3.3544222492338815,4.033832323114483,0,0,0,provisional_seurat_primary,provisional_seurat_primary,6.572075727106851,7.088179757073027,4.033832323114483,0.5161040299661757
QN25.26.004.20.CW08.02,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,FCx,M.nemestrina,NA,633,7202,41.48252018678561,0.9112717846650799,0.5092441953325403,0.5768610880501642,0,0,0,5.250657438047083,5.656190224971155,4.1273388113681015,2.3558924806383263,4.1273388113681015,3.2076143192567894,0,0,6.308576659003842,provisional_seurat_primary,provisional_seurat_primary,10.906847663018238,10.61057010337453,9.516190978260632,-0.29627755964370905
QN25.26.005.20.CW03.02,NA,NA,NA,NA,NA,NA,L2/3_IT,L6b,L2/3 IT_1,NA,FCx,M.nemestrina,NA,348,10094,23.369825635940796,0.7828568095252707,0.3472918446723213,0.5397972917373582,0,2.145535203532389,0,6.188160308756159,4.642236344578362,0,0,2.145535203532389,3.494888042129034,0,2.145535203532389,2.145535203532389,provisional_seurat_primary,provisional_seurat_primary,12.97593185686691,2.145535203532389,7.785958449193812,-10.830396653334521
Q19.01.001.01.02.02.02.01,exc,l5et_l56np_l6ct_l6b,L5/6_NP,L5/6_NP_1,0.87,0.2144247002430877,L5/6_NP,L5/6_NP,L5/6 NP_1,NA,MCx,M.nemestrina,NA,NA,5200,6.05376300838756,0.4846297229404859,0.4032581366391622,0.3330386801545483,0,0,0,0,0,6.923118655050126,0,5.178976131933741,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,0,12.102094786983866,0,12.102094786983866
Q19.26.02.99.05.03.01.02,NA,NA,NA,NA,NA,NA,L2/3_IT,Pax6,L2/3 IT_1,NA,MCx,M.nemestrina,1570,1600,3636,17.495948991257443,0.5455277829939547,0.3037088583055818,0.3298830476617231,0,0,0,0,5.917894641557658,2.7961698484394146,0,0,6.396487532840839,0,1.990217812107969,0,provisional_seurat_primary,provisional_seurat_primary,5.917894641557658,2.7961698484394146,8.386705344948808,-3.1217247931182435
Q19.26.02.99.05.03.01.03,NA,NA,NA,NA,NA,NA,L2/3_IT,Pvalb,L2/3 IT_1,NA,MCx,M.nemestrina,NA,1700,4244,32.182218168801384,0.8068662674269994,0.4089534375958839,0.35140360164360335,0,0,4.159895682486968,6.722833075425475,4.971568520421051,0,0,2.954218771281074,0,6.675982569138988,2.1293029108975268,0,provisional_seurat_primary,provisional_seurat_primary,15.854297278333494,2.954218771281074,8.805285480036515,-12.90007850705242
Q19.26.005.1A.06.01,exc,it_types,L2/3_IT,L2/3_IT_1,0.45,0.4107021683355492,L2/3_IT,L2/3_IT,L2/3 IT_1,L2/3_IT,TCx,M.nemestrina,NA,1942,11254,46.579320631964485,0.9873289341187957,0.6710811431126554,0.669535313736532,0,0,0,4.984567691579644,8.317831200386388,4.5057107930350035,4.239147697751796,0,5.630645651440851,6.047701746864792,0,6.653109548363545,provisional_seurat_primary,provisional_seurat_primary,13.302398891966032,8.7448584907868,18.33145694666919,-4.5575404011792315
Q19.26.005.1A.06.02,exc,l5et_l56np_l6ct_l6b,L5_ET,L5_ET_2,1,0.3273089388855725,L5_ET,L6b,L5 ET_1,L5_ET,TCx,M.nemestrina,1235,1468,8809,9.823317457722885,0.6467905262169538,0.4559015686445725,0.5484923210436498,0,0,0,4.66490621853379,6.122504706499554,1.684918408103063,0,0,6.122504706499554,3.594083970139348,0,2.9346422457020034,provisional_seurat_primary,provisional_seurat_primary,10.787410925033345,1.684918408103063,12.651230922340906,-9.102492516930283
Q19.26.005.1A.06.03,exc,it_types,L2/3_IT,L2/3_IT_1,0.39,0.3650910004150371,L5_IT,L5_IT,L5 IT_2,L5_IT,TCx,M.nemestrina,NA,1888,9184,44.985810620460434,0.9267291917161268,0.5838339152895373,0.6632668129831574,0,4.9588119917639455,4.744130575650837,0,5.311036197950047,5.7747559357801785,4.004471664637124,3.091671850110027,7.4700172019473134,0,0,1.0530949121654092,provisional_seurat_primary,provisional_seurat_primary,15.01397876536483,12.870899450527329,8.523112114112722,-2.1430793148375002
Q19.26.005.1A.06.04,exc,it_types,L5_IT,L5_IT_1,1,0.49296474844529775,L5_IT,L5_IT,L5 IT_1,L5_IT,TCx,M.nemestrina,1341,1648,8367,24.193297760990394,0.9027226671242999,0.6282583614420406,0.7461304414590132,4.508376350217694,0,0,6.7424910388055865,2.9634264317165346,0,0,0,0,0,2.3447845600922075,1.238755334372641,provisional_seurat_primary,provisional_seurat_primary,14.214293820739815,0,3.5835398944648484,-14.214293820739815
Q19.26.006.11.01.01,exc,it_types,L5_IT,L5_IT_2,0.87,0.45939694080087046,L5_IT,L5_IT,L5 IT_2,L5_IT,TCx,M.nemestrina,1197,1336,10323,51.6970847893303,1.0679872412216767,0.5370765718061118,0.7209970477540467,0,0,0,0,8.447044788368206,7.181575449096165,0,5.451314762871852,6.576743105927161,2.5780440223675782,0,0.9958528955846129,provisional_seurat_primary,provisional_seurat_primary,8.447044788368206,12.632890211968018,10.150640023879351,4.185845423599812
Q19.26.006.11.01.02,exc,it_types,L6_IT_Car3,L6_IT_Car3_2,0.33,0.196275582521374,L5_IT,L5_IT,L5 IT_2,L5_IT,TCx,M.nemestrina,1376,1565,2591,22.208832982299157,0.6035575603884714,0.3868854190240018,0.37776626620622816,0,0,0,3.502318127736122,0,1.6165366836462762,0,0,0,0,0,2.847824817298609,provisional_seurat_primary,provisional_seurat_primary,3.502318127736122,1.6165366836462762,2.847824817298609,-1.8857814440898457
Q19.26.006.11.01.03,exc,l5et_l56np_l6ct_l6b,L5_ET,L5_ET_1,1,0.4059939029475547,L5_ET,L5_ET,L5 ET_1,L5_ET,TCx,M.nemestrina,1247,1500,6963,48.17458260439492,0.686317350950808,0.4388244846953868,0.5078952987220852,5.425572569274845,0,0,0,5.224276647847217,8.992702911357455,0,0.9507483263896764,6.091001557627745,0,3.906229181031084,5.294542610086434,provisional_seurat_primary,provisional_seurat_primary,10.649849217122062,9.943451237747132,15.291773348745263,-0.7063979793749304
Q19.26.006.11.02.01,exc,it_types,L5_IT,L5_IT_2,1,0.45382683947971075,L5_IT,L5_IT,L5 IT_2,L5_IT,TCx,M.nemestrina,1320,1680,10321,46.18069843162817,0.9579393870993049,0.582903178981564,0.7392480316111443,0,0,0,4.797543589255502,5.880442832976181,7.1769491676661366,5.713575810673014,1.0513087955779832,3.7937823676841345,4.094754256999586,0,6.59162566062077,provisional_seurat_primary,provisional_seurat_primary,10.677986422231683,13.941833773917134,14.480162285304491,3.2638473516854507
